Electricity_kWh,Transport_km,LPG_cylinders,Electricity_CO2,Transport_CO2,LPG_CO2,Total_CO2,Month,Year,User_Profile
420.1763628886917,103.09345833171363,2.1716747468596376,344.5446175687272,21.649626249659864,91.89658858811241,458.0908324064995,9,2019,High_Energy
108.08533263327152,410.89633681842133,1.242159938277426,88.62997275928264,86.28823073186848,52.56323994814756,227.4814434392987,9,2019,Transport_Heavy
77.93834983561476,35.34118843043579,0.6750422788523309,63.909446865204096,7.421649570391516,28.565089071915235,99.89618550751085,9,2019,Sustainable
60.55022807758006,50.49192660444312,0.9870689647536173,49.65118702361565,10.603304586933055,41.76881031251407,102.02330192306277,9,2019,Low_Emission
397.72323579706045,117.75643618422824,1.5248817433917843,326.13305335358956,24.72885159868793,64.52689585336674,415.3888008056442,9,2019,High_Energy
452.3752615349289,84.86659872917294,1.6442648266371311,370.94771445864166,17.821985733126315,69.57871040397684,458.34841059574484,10,2019,High_Energy
98.36564166717261,43.20412077803225,1.155710992115714,80.65982616708153,9.072865363386772,48.90506634236855,138.63775787283686,10,2019,Low_Emission
97.29830819274966,64.11296715444632,0.6463501345163996,79.78461271805472,13.463723102433727,27.350952292195963,120.5992881126844,10,2019,Low_Emission
138.69124415727333,231.99680920683582,1.8172222002012157,113.72682020896413,48.71932993343552,76.89757462371465,239.3437247661143,10,2019,Urban_Commuter
86.16451238897099,35.64975048982454,1.197377589830547,70.65490015895621,7.486447602863153,50.66823009126942,128.8095778530888,10,2019,Low_Emission
155.82934536070977,564.7909029568019,1.1887071083413794,127.780063195782,118.6060896209284,50.301329996573806,296.68748281328425,11,2019,Transport_Heavy
74.44467022288626,63.557340732214364,1.1279771819668039,61.04462958276673,13.347041553765015,47.73148243210726,122.123153568639,11,2019,Low_Emission
94.94221523080014,25.04839789970293,0.6131400998662296,77.8526164892561,5.260163558937615,25.945636465939373,109.0584165141331,11,2019,Low_Emission
158.06866214364547,411.68482996852293,1.9401334424577783,129.6163029577893,86.45381429338981,82.09868675104335,298.1688040022225,11,2019,Transport_Heavy
50.354310869235306,29.648483085049918,0.8841136525566102,41.29053491277295,6.226181447860482,37.412153321585514,84.92886968221895,11,2019,Low_Emission
412.99031487565014,72.42693094605598,2.568268832021304,338.6520581980331,15.209655498671754,108.6788638958135,462.54057759251833,12,2019,High_Energy
84.57256006284042,30.729362553279728,0.7565281492080019,69.34949925152914,6.4531661361887425,32.013245161885806,107.81591054960369,12,2019,Low_Emission
414.40322307508586,106.83086033354716,1.6405121517421386,339.8106429215704,22.434480670044902,69.41991221312034,431.66503580473557,12,2019,High_Energy
409.08315454647385,75.04618186055842,2.384806271340816,335.4481867281085,15.759698190717268,100.91546217805796,452.1233470968837,12,2019,High_Energy
69.20452917756731,46.24395150874216,0.6040760558573,56.74771392560519,9.711229816835852,25.5620823796575,92.02102612209853,12,2019,Sustainable
70.15822558631153,33.07615538505436,0.6447623856732048,57.529744980775455,6.945992630861416,27.28376511214733,91.75950272378421,1,2020,Sustainable
53.811116094493315,29.96773519539009,0.7004029394464282,44.12511519748452,6.293224391031919,29.638250785615057,80.0565903741315,1,2020,Sustainable
53.05226402281036,79.67303064784046,0.82896115979366,43.502856498704496,16.731336436046497,35.078320437828516,95.3125133725795,1,2020,Low_Emission
93.00964133597554,39.90875095589656,0.9671502929167672,76.26790589549994,8.380837700738278,40.92593179506592,125.57467539130414,1,2020,Sustainable
65.69104889903886,48.666192761746785,0.9745339839624769,53.86666009721186,10.219900479966824,41.23838006535617,105.32494064253486,1,2020,Sustainable
55.27423792042897,38.34182115723091,0.6336377218052422,45.324875094751754,8.05178244301849,26.813013835910628,80.18967137368087,2,2020,Low_Emission
72.18454036093944,30.16956480116555,0.889760883720845,59.19132309597033,6.335608608244765,37.651121555531276,103.17805325974638,2,2020,Low_Emission
239.50252522162478,114.08322616990878,1.2089187176153602,196.39207068173232,23.957477495680845,51.156604454611575,271.50615263202474,2,2020,Urban_Commuter
138.1245473604608,159.05811768378774,1.3225507642386005,113.26212883557785,33.402204713595424,55.965058139520615,202.6293916886939,2,2020,Urban_Commuter
59.56349320094202,62.53465981460712,0.8869739838355354,48.84206442477245,13.132278561067494,37.53319109998451,99.50753408582446,2,2020,Low_Emission
221.40417332177702,262.02267893583615,1.8670723185801037,181.55142212385715,55.02476257652559,79.00703223303566,315.5832169334184,3,2020,Urban_Commuter
44.895650824014425,10.207394510959471,0.7395260904640453,36.814433675691824,2.1435528473014887,31.293786044076537,70.25177256706985,3,2020,Sustainable
164.99639307777653,510.590063177311,1.795792669436101,135.29704232377674,107.2239132672353,75.99076259985804,318.51171819087006,3,2020,Transport_Heavy
188.66171489506598,308.2850315621114,1.5788648955075586,154.70260621395408,64.73985662804338,66.81124691829784,286.2537097602953,3,2020,Transport_Heavy
366.399504533115,104.26446347075766,1.9298118781924267,300.4475937171543,21.89553732885911,81.66191943759073,404.0050504836041,3,2020,High_Energy
229.0606927467513,150.0502721031728,1.038834734429423,187.82976805233605,31.510557141666286,43.959330622115466,263.2996558161178,4,2020,Urban_Commuter
281.7651281629712,102.22432600548044,2.6549903296479163,231.0474050936364,21.46710846115089,112.34857078938121,364.8630843441685,4,2020,High_Energy
196.52518303907698,437.1795484841185,1.8420230750119813,161.15065009204312,91.80770518166489,77.947048442207,330.905403715915,4,2020,Transport_Heavy
141.13539050566786,509.8536632301582,1.1383530924178014,115.73102021464764,107.06926927833321,48.17054945875168,270.9708389517325,4,2020,Transport_Heavy
98.17221202684954,38.58380416719808,0.32874726173751306,80.50121386201661,8.102598875111596,13.911269127684601,102.51508186481281,4,2020,Sustainable
359.742855176409,57.8456381342266,1.5380261151231862,294.9891412446554,12.147584008187584,65.08311308755273,372.21983834039577,5,2020,High_Energy
44.85237799703186,27.132578997604313,0.7819499305357565,36.77894995756612,5.697841589496905,33.08899326055107,75.5657848076141,5,2020,Sustainable
62.130602404959205,29.38622256026516,0.6751700287152167,50.94709397206655,6.171106737655683,28.570494935113107,85.68869564483533,5,2020,Low_Emission
96.21381637024119,36.79603381675657,1.168405696464236,78.89532942359777,7.727167101518879,49.44225545158061,136.06475197669727,5,2020,Low_Emission
76.70324477406113,26.784002497111597,0.4734116926508102,62.896660714730125,5.624640524393436,20.032889186211683,88.55419042533524,5,2020,Sustainable
439.46152761609227,51.439348862975585,1.6741089607603743,360.35845264519565,10.802263261224873,70.841594783536,442.0023106899565,6,2020,High_Energy
45.64941929611361,22.45653237565177,0.9856573700350559,37.43252382281315,4.715871798886871,41.70907727040343,83.85747289210346,6,2020,Sustainable
68.45042974523952,13.91336642604006,0.6441311125817826,56.129352391096404,2.9218069494684125,27.25705216001071,86.30821150057552,6,2020,Sustainable
117.32018699100152,430.1554947713919,1.3985047343973736,96.20255333262124,90.33265390199229,59.17912634075926,245.7143335753728,6,2020,Transport_Heavy
242.37185973870788,277.3360774596095,1.260893623341714,198.74492498574045,58.24057626651799,53.35597456532797,310.34147581758646,6,2020,Urban_Commuter
193.87898735713546,200.62725171601755,1.8564898411883224,158.98076963285106,42.13172286036369,78.55922411972504,279.6717166129398,7,2020,Urban_Commuter
81.03782616388847,34.63404657559656,0.9607241231925299,66.45101745438853,7.2731497808752765,40.654001997015094,114.3781692322789,7,2020,Sustainable
103.97669658124327,217.15511625469264,1.9402302414249575,85.26089119661948,45.602574413485456,82.10278289613849,212.9662485062434,7,2020,Urban_Commuter
138.8169926206522,492.98646553270595,1.4582528904915166,113.8299339489348,103.52715776186824,61.70742931403901,279.06452102484207,7,2020,Transport_Heavy
455.1598689359888,112.59396701015729,2.730640265656902,373.2310925275108,23.64473307213303,115.54977348153746,512.4255990811813,7,2020,High_Energy
131.0026539815118,154.79222546422676,1.214589119708374,107.42217626483966,32.50636734748762,51.39655318957955,191.32509680190682,8,2020,Urban_Commuter
105.84446984653505,223.65077686757857,1.3365542148887264,86.79246527415873,46.9666631421915,56.55762815723135,190.31675657358159,8,2020,Urban_Commuter
147.8463445440642,268.97506219389095,1.023271935735826,121.23400252613264,56.4847630607171,43.30077523259721,221.01954081944695,8,2020,Urban_Commuter
139.10417923538546,199.20749085868124,1.6928903586919395,114.06542697301607,41.833573080323056,71.6363484184081,227.53534847174723,8,2020,Urban_Commuter
194.3414270169826,275.4944027054106,1.7350710438038859,159.35997015392573,57.853824568136226,73.42126628960523,290.6350610116672,8,2020,Urban_Commuter
98.05483309121485,31.918875329923495,0.596429659615683,80.40496313479616,6.702963819283934,25.23851747629724,112.34644443037735,9,2020,Sustainable
497.62628550016836,91.26176769114265,2.058027128689175,408.053554110138,19.164971215139957,87.08747597761112,514.3060013028891,9,2020,High_Energy
54.31581158742041,37.19379119600983,0.8179361323131622,44.538965501684736,7.810696151162064,34.61178537496377,86.96144702781058,9,2020,Sustainable
275.78096720898316,140.25529066795667,2.257878558671786,226.14039311136617,29.4536110402709,95.54438908875528,351.13839324039236,9,2020,High_Energy
72.40347207214282,73.73139370977202,0.7724411751139142,59.37084709915711,15.483592679052125,32.68662076612039,107.54106054432964,9,2020,Low_Emission
195.85414968831984,554.1429432286769,1.3549051904627207,160.60040274442227,116.37001807802216,57.33416803962048,334.3045888620649,10,2020,Transport_Heavy
195.0061967050805,585.1821440812669,1.5734378881232862,159.905081298166,122.88825025706603,66.58159767382497,349.374929229057,10,2020,Transport_Heavy
45.502248835508865,34.09763703604476,0.6875921366420605,37.31184404511727,7.160503777569399,29.096148854145433,73.5684966768321,10,2020,Sustainable
85.1424717662608,41.66316174903394,0.8527326999561877,69.81682684833385,8.749263967297127,36.08423693134604,114.65032774697701,10,2020,Sustainable
95.85574634123756,48.96992834137641,0.9971518694212302,78.6017119998148,10.283684951689045,42.19547850642878,131.08087545793262,10,2020,Sustainable
166.22957520600656,277.54083655165994,1.3509150125520786,136.30825166892538,58.28357567584858,57.16531967115375,251.7571470159277,11,2020,Urban_Commuter
245.29779159612025,237.6060020350078,1.836963874237374,201.14418910881858,49.89726042735164,77.73296330222871,328.7744128383989,11,2020,Urban_Commuter
57.07858732859532,25.046408366899847,0.990678392021384,46.80444160944816,5.259745757048968,41.92154683677688,93.985734203274,11,2020,Low_Emission
159.49774029313778,278.3793817553553,1.1466048216920255,130.78814704037296,58.45967016862462,48.519729634719745,237.76754684371733,11,2020,Urban_Commuter
45.09026284511152,49.465583140047016,0.5619895570292842,36.974015532991444,10.387772459409874,23.78115009525119,71.14293808765251,11,2020,Sustainable
111.62519780468918,34.20111162092472,1.1353855944439823,91.53266219984512,7.182233440394191,48.044976814491555,146.75987245473087,12,2020,Low_Emission
85.2026911155365,25.05038342123663,0.3584505016890681,69.86620671473992,5.260580518459692,15.168191429474605,90.29497866267421,12,2020,Sustainable
62.67925540733527,38.20337457186639,0.47410690810120154,51.39698943401492,8.022708660091942,20.062307923210444,79.4820060173173,12,2020,Sustainable
277.79937057653785,99.26251042908592,1.5170304671511285,227.79548387276103,20.84512719010804,64.19466124796716,312.8352723108362,12,2020,High_Energy
157.14730252050106,522.2921582732005,1.7671948531085717,128.86078806681087,109.6813532373721,74.78061740414232,313.3227587083253,12,2020,Transport_Heavy
102.09481598603085,60.86236562581454,0.6662545299047289,83.71774910854529,12.781096781421052,28.193226687448504,124.69207257741485,1,2021,Low_Emission
76.24094056665928,37.14272517691164,1.1080193897326223,62.5175712646606,7.799972287151444,46.886948495925644,117.20449204773769,1,2021,Low_Emission
97.79335236643668,10.486178987592654,0.9789151786953472,80.19054894047807,2.2020975873944573,41.42377470167231,123.81642122954483,1,2021,Sustainable
59.36118329665502,11.73603133192691,0.9472503311565172,48.676170303257116,2.464566579704651,40.08384501321918,91.22458189618095,1,2021,Sustainable
107.37965647353988,466.15628532039625,1.969302535619099,88.0513183083027,97.8928199172832,83.3330060972578,269.2771443228437,1,2021,Transport_Heavy
124.93231478638793,143.36182131729825,1.2944939468394299,102.4444981248381,30.105982476632633,54.77780585445731,187.32828645592804,2,2021,Urban_Commuter
93.92906560588443,55.058858715386016,1.130810607343692,77.02183379682523,11.562360330231064,47.85138166035567,136.43557578741195,2,2021,Low_Emission
114.06780391683745,77.52214444447077,0.5405047284303952,93.5355992118067,16.27965033333886,22.871998088260604,132.68724763340617,2,2021,Low_Emission
110.67560659358844,400.69801943908897,1.1696799038955654,90.75399740674251,84.14658408220868,49.49617481324474,224.39675630219594,2,2021,Transport_Heavy
146.36984049399823,406.00566840781585,1.583656111850872,120.02326920507853,85.26119036564133,67.0139920290815,272.29845159980135,2,2021,Transport_Heavy
136.03450952052683,377.9849588562788,1.4532408468288311,111.548297806832,79.37684135981854,61.49533967440882,252.42047884105935,3,2021,Transport_Heavy
69.5834455018262,44.67240325233118,0.9219473174163089,57.05842531149749,9.381204682989548,39.013122683788524,105.45275267827556,3,2021,Low_Emission
47.99110751342498,13.048015183966527,0.9583722789947684,39.35270816100848,2.7400831886329704,40.55448135794262,82.64727270758408,3,2021,Sustainable
431.42987709708996,111.341519593579,2.1273645544359283,353.77249921961374,23.381719114651588,90.02155848551074,467.1757768197761,3,2021,High_Energy
182.7381808816105,132.96685222740018,1.411255116585369,149.8453083229206,27.92303896775404,59.71867151342647,237.4870188041011,3,2021,Urban_Commuter
83.62590573064483,79.11716303993026,0.7637172789565585,68.57324269912876,16.614604238385354,32.31746037632573,117.50530731383984,4,2021,Low_Emission
157.13362849465324,293.98287956292063,1.8421189231357087,128.84957536561564,61.73640470821333,77.95110435141063,268.53708442523964,4,2021,Urban_Commuter
43.81070977540008,11.472874705439654,0.3936964831604432,35.924782015828065,2.409303688142327,16.659660381417314,54.99374608538771,4,2021,Sustainable
43.382529799055625,44.588895050202126,0.8690307063910543,35.57367443522561,9.363667960542447,36.773903371643854,81.71124576741191,4,2021,Sustainable
99.79821022443431,32.2172682241051,0.8382911906263573,81.83453238403614,6.76562632706207,35.47313002254493,124.07328873364312,4,2021,Sustainable
85.42487212254736,25.114021971031455,0.46875938263074224,70.04839514048882,5.273944613916606,19.836022035402486,95.15836178980791,5,2021,Sustainable
59.04115906060465,77.24306163552333,0.924322244115616,48.41375042969581,16.2210429434599,39.1136200819964,103.7484134551521,5,2021,Low_Emission
97.01904790840997,57.08769442747375,0.7507139026229883,79.55561928489617,11.988415829769487,31.767209503394373,123.31124461806003,5,2021,Low_Emission
174.72477799688394,195.24213935780284,1.831371490062501,143.27431795744482,41.0008492651386,77.49631597348478,261.77148319606823,5,2021,Urban_Commuter
227.827225047781,210.3813677548971,1.5609379715353864,186.81832453918042,44.180087228528386,66.05265120349141,297.0510629712002,5,2021,Urban_Commuter
350.87071655309927,63.40152284506407,1.5431740144700083,287.7139875735414,13.314319797463455,65.30095159631287,366.3292589673177,6,2021,High_Energy
77.21857308120788,38.16319072396894,0.4490749130562375,63.31922992659046,8.014270052033476,19.003054020887745,90.33655399951168,6,2021,Sustainable
198.04627250923778,482.4263548625656,1.6366443216222826,162.39794345757497,101.30953452113877,69.25624111376851,332.9637190924823,6,2021,Transport_Heavy
272.7505227628326,122.63970326502283,2.3211694603486674,223.65542866552272,25.754337685654793,98.2226068841142,347.6323732352917,6,2021,High_Energy
104.85571089188002,43.79256693927621,0.9354606901595115,85.98168293134161,9.196439057248005,39.58495456478989,134.7630765533795,6,2021,Low_Emission
424.41046787336586,129.64717756738773,2.1890202119192588,348.01658365616,27.225907289151422,92.63057928757534,467.87307023288673,7,2021,High_Energy
84.44814051556767,35.4946632979375,0.8213950293667829,69.24747522276549,7.453879292566874,34.758152062684786,111.45950657801714,7,2021,Low_Emission
193.12085266331368,169.48268164508283,1.2091307910785143,158.3590991839172,35.59136314546739,51.1655785552784,245.116040884663,7,2021,Urban_Commuter
310.03640469454825,57.586332810866395,1.693319582865974,254.22985184952955,12.093129890281942,71.65451146855655,337.97749320836806,7,2021,High_Energy
284.70679316235254,114.08747448032146,1.7728201265987171,233.45957039312907,23.958369640867506,75.01865647715131,332.43659651114785,7,2021,High_Energy
112.77518869342083,48.437698415772346,0.967290416964719,92.47565472860508,10.171916667312193,40.931861284279044,143.5794326801963,8,2021,Low_Emission
190.29030933114404,144.7698131812641,1.8217906368444492,156.03805365153812,30.40166076806546,77.0908925887097,263.53060700831327,8,2021,Urban_Commuter
141.78855085479378,135.40209685534936,1.0887025337570555,116.2666117009309,28.434440339623364,46.06953641846356,190.7705884590178,8,2021,Urban_Commuter
87.40964526127661,41.35948905631916,1.125952084027148,71.67590911424682,8.685492701827023,47.64578838769279,128.00719020376664,8,2021,Low_Emission
85.23920895983998,61.42368971776192,0.5275184978887693,69.89615134706878,12.898974840730002,22.322472756661156,105.11759894445994,8,2021,Low_Emission
83.68017758394052,61.26708302576498,0.8581599094830829,68.61774561883122,12.866087435410646,36.31389472968613,117.797727783928,9,2021,Low_Emission
480.2181001329533,56.107795985486376,1.9153164722208056,393.7788421090217,11.782637156952138,81.0485318384956,486.61001110446944,9,2021,High_Energy
55.916190537647736,55.836684935325835,1.1903798971067707,45.851276240871144,11.725703836418425,50.372115725970104,107.94909580325967,9,2021,Low_Emission
213.99331134063783,206.2531507947068,1.7205160613914647,175.474515299323,43.313161666888426,72.80535765384121,291.59303462005266,9,2021,Urban_Commuter
105.50248043358968,150.48738886880415,1.7133495858845524,86.51203395554353,31.602351662448868,72.50210107629071,190.6164866942831,9,2021,Urban_Commuter
383.0283713163289,60.7172011339776,2.1711185502351817,314.0832644793897,12.750612238135297,91.87305257175194,418.70692928927696,10,2021,High_Energy
349.29095812602066,60.48691665324809,2.6061078091407284,286.4185856633369,12.702252497182098,110.28005805159906,409.400896212118,10,2021,High_Energy
102.00711977777263,396.6237496749535,1.2114480069965445,83.64583821777354,83.29098743174023,51.263633864065774,218.20045951357955,10,2021,Transport_Heavy
180.30033460232852,146.64328230996023,1.3429268642782604,147.84627437390938,30.795089285091645,56.82729318879886,235.46865684779988,10,2021,Urban_Commuter
97.53716234011426,67.3502743164403,0.8489095392503401,79.9804731188937,14.143557606452463,35.92245606291739,130.04648678826356,10,2021,Low_Emission
153.71065418185478,476.05233540626375,1.74543947418433,126.04273642912091,99.97099043531539,73.86001678958411,299.8737436540204,11,2021,Transport_Heavy
89.5120979765849,42.726357557077364,0.7362127837103427,73.39992034079961,8.972535086986246,31.153580155486857,113.52603558327272,11,2021,Low_Emission
164.59172413316014,471.23349140067353,1.3560967258978462,134.9652137891913,98.95903319414144,57.38458905309326,291.308836036426,11,2021,Transport_Heavy
59.820908876854844,47.34767295039498,0.3052740541938523,49.05314527902097,9.943011319582945,12.917976877267053,71.91413347587097,11,2021,Sustainable
49.171548351059926,19.838309135380324,0.412476961281689,40.32066964786914,4.166044918429868,17.45437509359595,61.941089659894956,11,2021,Sustainable
271.97190613503597,130.58648867411435,1.583480234035463,223.01696303072947,27.423162621564014,67.00654958344465,317.44667523573816,12,2021,High_Energy
55.61636219631495,51.470683374215284,0.787277778892763,45.60541700097826,10.808843508585209,33.31444649162616,89.72870700118962,12,2021,Low_Emission
199.72555347683942,568.9830788922063,1.57599841780566,163.77495385100832,119.48644656736332,66.68994904786432,349.95134946623597,12,2021,Transport_Heavy
466.37678147349504,131.70720709492798,1.8868542405674098,382.4289608082659,27.658513489934876,79.84412404385051,489.9315983420513,12,2021,High_Energy
455.21536828833814,121.84572708365536,2.3025550980673657,373.27660199643725,25.587602687567625,97.43492152981864,496.29912621382357,12,2021,High_Energy
141.99686404904264,253.89858663838737,1.1870437485575234,116.43742852021497,53.31870319406135,50.23094326396016,219.98707497823648,1,2022,Urban_Commuter
142.54364386164167,452.2831136053365,1.2424097324150802,116.88578796654616,94.97945385712066,52.57381023687653,264.43905206054336,1,2022,Transport_Heavy
92.74340297091427,37.31783319441534,0.9068667549958286,76.0495904361497,7.836744970827222,38.37497360440348,122.2613090113804,1,2022,Low_Emission
483.0035855642335,82.06421921595143,2.3908246463368483,396.06294016267145,17.2334860353498,101.17013573439007,514.4665619324113,1,2022,High_Energy
168.14019583286495,209.72062358763066,1.5489219798889773,137.87496058294926,44.041330953402436,65.54418250098196,247.46047403733365,1,2022,Urban_Commuter
148.35307674620844,261.974889170927,1.2546406547637639,121.64952293189091,55.01472672589467,53.09137394698343,229.755623604769,2,2022,Urban_Commuter
40.16265396485978,14.667842565667254,0.6312163407363245,32.93337625118502,3.0802469387901232,26.710550674598306,62.724173864573444,2,2022,Sustainable
337.21706663574884,142.9529144247826,2.7459291116815936,276.51799464131403,30.02011202920434,116.19673628991832,422.73484296043665,2,2022,High_Energy
140.8518292935917,579.8814201299864,1.9909294764573906,115.49850002074518,121.77509822729714,84.24817172577093,321.52176997381326,2,2022,Transport_Heavy
127.18495992484903,113.29925347335549,1.741120649290059,104.2916671383762,23.792843229404653,73.67726139535814,201.761771763139,2,2022,Urban_Commuter
184.1828776758272,341.93171298788684,1.7952673118598903,151.0299596941783,71.80565972745623,75.96853156866311,298.80415099029767,3,2022,Transport_Heavy
116.36559428657046,349.2797393792979,1.814574720231382,95.41978731498777,73.34874526965255,76.78554386131115,245.55407644595147,3,2022,Transport_Heavy
408.43964093004433,140.7866130462516,1.9742948734447419,334.9205055626363,29.565188739712834,83.54426186468768,448.02995616703686,3,2022,High_Energy
158.8667661133953,263.31988789431546,1.4391349085702183,130.27074821298413,55.297176457806245,60.89843279105735,246.46635746184774,3,2022,Urban_Commuter
406.0253860454594,103.9781061914633,2.1581170130825087,332.9408165572767,21.835402300207292,91.32287952559943,446.09909838308346,3,2022,High_Energy
66.2548886602772,73.97447439647411,0.768723854961248,54.329008701427306,15.534639623259562,32.52931864654017,102.39296697122703,4,2022,Low_Emission
94.38832665787282,34.969519836559684,0.38182862849585486,77.39842785945571,7.343599165677533,16.157460243430595,100.89948726856383,4,2022,Sustainable
406.9270132678545,83.49056146570861,1.7089081089950808,333.6801508796407,17.533017907798808,72.31415554023584,423.52732432767533,4,2022,High_Energy
69.72541758423793,39.65843644556182,0.7012055944801721,57.1748424190751,8.328271653567981,29.67221593602296,95.17533000866604,4,2022,Sustainable
49.100492783965066,22.46888271182193,0.473942397870126,40.262404082851354,4.7184653694826055,20.05534650827225,65.03621596060621,4,2022,Sustainable
